"Product Title","Product Description","Product UID","Print File URL","Should Publish Images?"
"Neko Human I — Postcard (Portrait)","Where human and cat meet — a digital drawing from Stine Weirsøe Flamant's exploration of the NEKO identity. Part of the Procreate series.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Human%20I.png","Yes"
"Neko Human II — Postcard (Portrait)","Second piece in the Neko Human series. Stine Weirsøe Flamant blends human form and cat imagery in fluid digital line work.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Human%20II.png","Yes"
"SHERO — Purple — Postcard (Portrait)","The SHERO print in deep purple — Stine Weirsøe Flamant's feminist pop-art icon. Bold lettering and graphic energy on transparent ground.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20Purple.png","Yes"
"SHERO — Indigo — Postcard (Portrait)","SHERO in indigo — a cool, dark take on Stine Weirsøe Flamant's SHERO series. Feminist art with graphic punch.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20Indigo.png","Yes"
"SHERO — III — Postcard (Portrait)","Third print in the SHERO series by Stine Weirsøe Flamant. Layered colour, strong graphic composition, feminist energy.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20III.png","Yes"
"Mask — I — Postcard (Portrait)","A hand-drawn mask in expressive line — first in Stine Weirsøe Flamant's mask series. Ink on paper, scanned and printed.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20I%20cropped.png","Yes"
"Mask — II — Postcard (Portrait)","Second mask in Stine Weirsøe Flamant's series of hand-drawn mask studies. Rich texture, bold presence.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20II.png","Yes"
"Mask — III — Postcard (Portrait)","Third mask study by Stine Weirsøe Flamant. Each mask in the series carries its own character and emotional weight.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20III.png","Yes"
"Mask — Blasé — Postcard (Portrait)","A Procreate digital mask portrait — detached, knowing, slightly bored. Part of Stine Weirsøe Flamant's digital mask series.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Blas%C3%A9.png","Yes"
"Mask — Calling — Postcard (Portrait)","A mask that reaches out — digital Procreate work by Stine Weirsøe Flamant exploring gesture and identity through masked figures.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Calling.png","Yes"
"Mask — Dream — Postcard (Portrait)","Softly surreal — a masked figure caught in something between sleep and thought. Digital work by Stine Weirsøe Flamant.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Dream.png","Yes"
"Mask — Conformist — Postcard (Portrait)","A mask that wears its role well — Stine Weirsøe Flamant's wry take on social performance and conformity. Procreate digital art.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Conformist.png","Yes"
"Mask Study — Postcard (Portrait)","A looser, more exploratory mask drawing. Stine Weirsøe Flamant's Procreate sketch work at its most raw and immediate.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20Study.png","Yes"
"Moon Face — Postcard (Portrait)","A face caught in lunar light — soft and otherworldly. Digital Procreate work by Stine Weirsøe Flamant.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Moon%20Face.png","Yes"
"Solar Face — Postcard (Portrait)","A face turned toward the sun — radiating warmth and bold colour. Procreate digital art by Stine Weirsøe Flamant.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Solar%20Face.png","Yes"
"Sri Lanka Masks — Postcard (Portrait)","Inspired by Sri Lankan ceremonial masks, this painting captures their vivid theatricality. Oil on board by Stine Weirsøe Flamant.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Sri%20Lanka%20Masks.jpg","Yes"
"Sea Monsters — Steel — Postcard (Portrait)","Playful sea creatures in a cool steel palette. Part of Stine Weirsøe Flamant's Sea Monsters digital series — strange, charming, deeply original.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Steel.png","Yes"
"Sea Monsters — Blue — Postcard (Portrait)","Sea Monsters in deep ocean blue — Stine Weirsøe Flamant's quirky underwater world in landscape format.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Blue.png","Yes"
"Sea Monsters — Gold — Postcard (Portrait)","Sea Monsters in warm gold — the same beloved creatures in a richer, more celebratory palette. Stine Weirsøe Flamant.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Gold.png","Yes"
"Sea Monsters — Cream — Postcard (Portrait)","A quieter, cream-toned take on the Sea Monsters series. Soft and elegant — Stine Weirsøe Flamant.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Cream.png","Yes"
"Monsters — Pattern — Postcard (Portrait)","The full monster pattern — a repeat print built from Stine Weirsøe Flamant's creature drawings. Playful, dense, and endlessly surprising.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Monsters%20%E2%80%94%20Pattern.png","Yes"
"Kaninskoven — Postcard (Portrait)","Rabbit forest — a tile pattern of dense woodland populated by small animals. Stine Weirsøe Flamant's intricate repeat print design.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Kaninskoven.png","Yes"
"Botanical — Noir — Postcard (Portrait)","Dark botanical composition with a rich, moody palette. Stine Weirsøe Flamant's digital exploration of plant forms and layered colour.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Botanical%20%E2%80%94%20Noir.png","Yes"
"Botanical — Blanc — Postcard (Portrait)","A lighter, airy botanical composition — soft forms and summer colours. Procreate digital work by Stine Weirsøe Flamant.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Botanical%20%E2%80%94%20Blanc.png","Yes"
"Garden — Cream — Postcard (Portrait)","A garden in cream tones — delicate flowers and loose botanical forms. Part of Stine Weirsøe Flamant's Garden series.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Cream.png","Yes"
"Garden — Sky — Postcard (Portrait)","Garden compositions set against an open sky blue. Stine Weirsøe Flamant's botanical Procreate series.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Sky.png","Yes"
"Garden — Lavender — Postcard (Portrait)","Botanical forms in soft lavender — the Garden series by Stine Weirsøe Flamant in its most meditative mood.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Lavender.png","Yes"
"Garden — Sage — Postcard (Portrait)","Garden in sage green — earthy, quiet, grounded. Part of Stine Weirsøe Flamant's four-season Garden series.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Sage.png","Yes"
"Floating Poppies — Postcard (Portrait)","Poppies drifting across a pale field — loose, graphic, free. Stine Weirsøe Flamant's Procreate botanical work.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Floating%20Poppies.png","Yes"
"Night Poppies — Postcard (Portrait)","Poppies after dark — deep tones, quiet drama. Stine Weirsøe Flamant's digital botanical work.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Night%20Poppies.png","Yes"
"Poppy Field — Postcard (Portrait)","A whole field of poppies — Stine Weirsøe Flamant's loose, expressive digital interpretation of a classic subject.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Poppy%20Field.png","Yes"
"Forget-Me-Not — Postcard (Portrait)","The small blue flower rendered in bold digital stroke — tender subject, graphic treatment. Stine Weirsøe Flamant.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Forget-Me-Not.png","Yes"
"Colour Exploration I — Postcard (Portrait)","First in a series of pure colour studies — Stine Weirsøe Flamant working through a botanical palette in Procreate.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%201.png","Yes"
"Colour Exploration II — Postcard (Portrait)","Second colour study from Stine Weirsøe Flamant's botanical Procreate series — layered, lush, experimental.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%202.png","Yes"
"Colour Exploration III — Postcard (Portrait)","Third colour study from Stine Weirsøe Flamant's botanical Procreate series.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%203.png","Yes"
"Style Exploration — Postcard (Portrait)","An exploratory Procreate work by Stine Weirsøe Flamant — loose mark-making and colour testing from the studio.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Style_Exploration.png","Yes"
"Sleeping Cat — Postcard (Portrait)","A cat, entirely at rest — soft digital lines, warm palette. Stine Weirsøe Flamant's tender Procreate portrait of feline stillness.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Sleeping%20Cat.png","Yes"
"Two Cats — Postcard (Portrait)","Two cats — one frame, twice the personality. Digital Procreate work by Stine Weirsøe Flamant.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Two%20Cats.png","Yes"
"Zebra — Postcard (Portrait)","A zebra study in bold graphic lines — pattern meeting animal form. Stine Weirsøe Flamant.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Zebra.jpg","Yes"
"Elephant — Green — Postcard (Portrait)","Graphic elephant illustration in forest green — part of Stine Weirsøe Flamant's elephant series. Bold, warm, and full of character.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Green.png","Yes"
"Elephant — Yellow — Postcard (Portrait)","Elephant in sunny yellow — Stine Weirsøe Flamant's cheerful illustration series in landscape format.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Yellow.png","Yes"
"Elephant — Lilac — Postcard (Portrait)","A dreamy lilac elephant — Stine Weirsøe Flamant's graphic illustration series at its most gentle.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Lilac.png","Yes"
"Elephant — Red — Postcard (Portrait)","Bold red elephant — the warmest, most assertive piece in Stine Weirsøe Flamant's elephant illustration series.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Red.png","Yes"
"Tourism — I — Postcard (Portrait)","First in the Tourism series — landscape photography by Stine Weirsøe Flamant, printed on archival paper. Travel reduced to its essential image.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20I.jpg","Yes"
"Tourism — II — Postcard (Portrait)","Second in the Tourism series by Stine Weirsøe Flamant. Landscape photography printed on fine art paper.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20II.jpg","Yes"
"Tourism — III — Postcard (Portrait)","Third Tourism photograph by Stine Weirsøe Flamant — quiet observation of place and light.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20III.jpg","Yes"
"Tourism — IV — Postcard (Portrait)","Fourth and final piece in the Tourism series by Stine Weirsøe Flamant. Landscape, light, stillness.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20IV.jpg","Yes"
"Blue Flower on Green Wood — Postcard (Portrait)","A single blue flower against textured green wood — Stine Weirsøe Flamant's close attention to the ordinary made extraordinary.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Blue%20Flower%20on%20Green%20Wood.png","Yes"
"Dead Flowers — Postcard (Portrait)","Dried flowers, still beautiful — Stine Weirsøe Flamant's photograph of decay and persistence. Quiet still life.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Dead%20Flowers.png","Yes"
"Flowers on Linen — Postcard (Portrait)","Flowers arranged on raw linen — soft, Nordic, considered. Photography by Stine Weirsøe Flamant.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Flowers%20on%20Linen.png","Yes"
"No Ordinary Stone — Postcard (Portrait)","A stone that refuses to be unremarkable — Stine Weirsøe Flamant's photographic eye finds form and colour in the overlooked.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/No%20Ordinary%20Stone.png","Yes"
"On the Light Table — Postcard (Portrait)","Objects on a light table — transparency, glow, and the quiet curiosity of Stine Weirsøe Flamant's studio photography.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/On%20the%20Light%20Table.png","Yes"
"Purple Flower — Postcard (Portrait)","A purple flower, close — Stine Weirsøe Flamant's photograph at the edge of abstraction. Colour first, subject second.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Purple%20Flower.png","Yes"
"Red and Green Moss — Postcard (Portrait)","Moss in two colours — Stine Weirsøe Flamant's nature photography, finding graphic composition in organic texture.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Red%20and%20Green%20Moss.png","Yes"
"Vase on Stool — Postcard (Portrait)","Still life with a vase on a stool — classic subject, contemporary eye. Photography by Stine Weirsøe Flamant.","pack_of_cards_qt_10_pcs_pf_a6_upt_350-gsm-130lb-coated-silk_cl_4-4_ct_glossy-protection_prt_1-0_sft_none_set_none_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Vase%20on%20Stool.png","Yes"
