"Product Title","Product Description","Product UID","Print File URL","Should Publish Images?"
"Mask — I — Semi-Glossy Poster","A hand-drawn mask in expressive line — first in Stine Weirsøe Flamant's mask series. Ink on paper, scanned and printed.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20I%20cropped.png","Yes"
"Mask — II — Semi-Glossy Poster","Second mask in Stine Weirsøe Flamant's series of hand-drawn mask studies. Rich texture, bold presence.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20II.png","Yes"
"Mask — III — Semi-Glossy Poster","Third mask study by Stine Weirsøe Flamant. Each mask in the series carries its own character and emotional weight.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20III.png","Yes"
"Mask — Blasé — Semi-Glossy Poster","A Procreate digital mask portrait — detached, knowing, slightly bored. Part of Stine Weirsøe Flamant's digital mask series.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Blas%C3%A9.png","Yes"
"Mask — Calling — Semi-Glossy Poster","A mask that reaches out — digital Procreate work by Stine Weirsøe Flamant exploring gesture and identity through masked figures.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Calling.png","Yes"
"Mask — Dream — Semi-Glossy Poster","Softly surreal — a masked figure caught in something between sleep and thought. Digital work by Stine Weirsøe Flamant.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Dream.png","Yes"
"Moon Face — Semi-Glossy Poster","A face caught in lunar light — soft and otherworldly. Digital Procreate work by Stine Weirsøe Flamant.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Moon%20Face.png","Yes"
"Solar Face — Semi-Glossy Poster","A face turned toward the sun — radiating warmth and bold colour. Procreate digital art by Stine Weirsøe Flamant.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Solar%20Face.png","Yes"
"Sea Monsters — Steel — Semi-Glossy Poster","Playful sea creatures in a cool steel palette. Part of Stine Weirsøe Flamant's Sea Monsters digital series — strange, charming, deeply original.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Steel.png","Yes"
"Botanical — Noir — Semi-Glossy Poster","Dark botanical composition with a rich, moody palette. Stine Weirsøe Flamant's digital exploration of plant forms and layered colour.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Botanical%20%E2%80%94%20Noir.png","Yes"
"Botanical — Blanc — Semi-Glossy Poster","A lighter, airy botanical composition — soft forms and summer colours. Procreate digital work by Stine Weirsøe Flamant.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Botanical%20%E2%80%94%20Blanc.png","Yes"
"Garden — Cream — Semi-Glossy Poster","A garden in cream tones — delicate flowers and loose botanical forms. Part of Stine Weirsøe Flamant's Garden series.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Cream.png","Yes"
"Garden — Sky — Semi-Glossy Poster","Garden compositions set against an open sky blue. Stine Weirsøe Flamant's botanical Procreate series.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Sky.png","Yes"
"Garden — Lavender — Semi-Glossy Poster","Botanical forms in soft lavender — the Garden series by Stine Weirsøe Flamant in its most meditative mood.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Lavender.png","Yes"
"Garden — Sage — Semi-Glossy Poster","Garden in sage green — earthy, quiet, grounded. Part of Stine Weirsøe Flamant's four-season Garden series.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Sage.png","Yes"
"Zebra — Semi-Glossy Poster","A zebra study in bold graphic lines — pattern meeting animal form. Stine Weirsøe Flamant.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Zebra.jpg","Yes"
"Tourism — II — Semi-Glossy Poster","Second in the Tourism series by Stine Weirsøe Flamant. Landscape photography printed on fine art paper.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20II.jpg","Yes"
"Sommerby — Semi-Glossy Poster","Inspired by Sommerby — Stine Weirsøe Flamant's digital work capturing the atmosphere of a Danish summer place.","flat_a3_200-gsm-80lb-coated-silk_4-0_ver","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Sommerby.png","Yes"
