"Product Title","Product Description","Product UID","Print File URL","Should Publish Images?"
"Neko Human I — Tote Bag","Where human and cat meet — a digital drawing from Stine Weirsøe Flamant's exploration of the NEKO identity. Part of the Procreate series.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Human%20I%20transparent.png","Yes"
"Neko Human II — Tote Bag","Second piece in the Neko Human series. Stine Weirsøe Flamant blends human form and cat imagery in fluid digital line work.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/neko/Neko%20Human%20II.png","Yes"
"SHERO — Purple — Tote Bag","The SHERO print in deep purple — Stine Weirsøe Flamant's feminist pop-art icon. Bold lettering and graphic energy on transparent ground.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20Purple.png","Yes"
"SHERO — Indigo — Tote Bag","SHERO in indigo — a cool, dark take on Stine Weirsøe Flamant's SHERO series. Feminist art with graphic punch.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20Indigo.png","Yes"
"SHERO — III — Tote Bag","Third print in the SHERO series by Stine Weirsøe Flamant. Layered colour, strong graphic composition, feminist energy.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/shero/SHERO%20%E2%80%94%20III.png","Yes"
"Mask — I — Tote Bag","A hand-drawn mask in expressive line — first in Stine Weirsøe Flamant's mask series. Ink on paper, scanned and printed.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20I%20cropped.png","Yes"
"Mask — II — Tote Bag","Second mask in Stine Weirsøe Flamant's series of hand-drawn mask studies. Rich texture, bold presence.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20II.png","Yes"
"Mask — III — Tote Bag","Third mask study by Stine Weirsøe Flamant. Each mask in the series carries its own character and emotional weight.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20III.png","Yes"
"Mask — Blasé — Tote Bag","A Procreate digital mask portrait — detached, knowing, slightly bored. Part of Stine Weirsøe Flamant's digital mask series.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Blas%C3%A9.png","Yes"
"Mask — Calling — Tote Bag","A mask that reaches out — digital Procreate work by Stine Weirsøe Flamant exploring gesture and identity through masked figures.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Calling.png","Yes"
"Mask — Dream — Tote Bag","Softly surreal — a masked figure caught in something between sleep and thought. Digital work by Stine Weirsøe Flamant.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Dream.png","Yes"
"Mask — Conformist — Tote Bag","A mask that wears its role well — Stine Weirsøe Flamant's wry take on social performance and conformity. Procreate digital art.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20%E2%80%94%20Conformist.png","Yes"
"Mask Study — Tote Bag","A looser, more exploratory mask drawing. Stine Weirsøe Flamant's Procreate sketch work at its most raw and immediate.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Mask%20Study.png","Yes"
"Moon Face — Tote Bag","A face caught in lunar light — soft and otherworldly. Digital Procreate work by Stine Weirsøe Flamant.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Moon%20Face.png","Yes"
"Solar Face — Tote Bag","A face turned toward the sun — radiating warmth and bold colour. Procreate digital art by Stine Weirsøe Flamant.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Solar%20Face.png","Yes"
"Sri Lanka Masks — Tote Bag","Inspired by Sri Lankan ceremonial masks, this painting captures their vivid theatricality. Oil on board by Stine Weirsøe Flamant.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Sri%20Lanka%20Masks.jpg","Yes"
"Sea Monsters — Steel — Tote Bag","Playful sea creatures in a cool steel palette. Part of Stine Weirsøe Flamant's Sea Monsters digital series — strange, charming, deeply original.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Steel.png","Yes"
"Sea Monsters — Blue — Tote Bag","Sea Monsters in deep ocean blue — Stine Weirsøe Flamant's quirky underwater world in landscape format.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Blue.png","Yes"
"Sea Monsters — Gold — Tote Bag","Sea Monsters in warm gold — the same beloved creatures in a richer, more celebratory palette. Stine Weirsøe Flamant.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Gold.png","Yes"
"Sea Monsters — Cream — Tote Bag","A quieter, cream-toned take on the Sea Monsters series. Soft and elegant — Stine Weirsøe Flamant.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Cream.png","Yes"
"Monsters — Pattern — Tote Bag","The full monster pattern — a repeat print built from Stine Weirsøe Flamant's creature drawings. Playful, dense, and endlessly surprising.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Monsters%20%E2%80%94%20Pattern.png","Yes"
"Kaninskoven — Tote Bag","Rabbit forest — a tile pattern of dense woodland populated by small animals. Stine Weirsøe Flamant's intricate repeat print design.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Kaninskoven.png","Yes"
"Botanical — Noir — Tote Bag","Dark botanical composition with a rich, moody palette. Stine Weirsøe Flamant's digital exploration of plant forms and layered colour.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Botanical%20%E2%80%94%20Noir.png","Yes"
"Botanical — Blanc — Tote Bag","A lighter, airy botanical composition — soft forms and summer colours. Procreate digital work by Stine Weirsøe Flamant.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Botanical%20%E2%80%94%20Blanc.png","Yes"
"Garden — Cream — Tote Bag","A garden in cream tones — delicate flowers and loose botanical forms. Part of Stine Weirsøe Flamant's Garden series.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Cream.png","Yes"
"Garden — Sky — Tote Bag","Garden compositions set against an open sky blue. Stine Weirsøe Flamant's botanical Procreate series.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Sky.png","Yes"
"Garden — Lavender — Tote Bag","Botanical forms in soft lavender — the Garden series by Stine Weirsøe Flamant in its most meditative mood.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Lavender.png","Yes"
"Garden — Sage — Tote Bag","Garden in sage green — earthy, quiet, grounded. Part of Stine Weirsøe Flamant's four-season Garden series.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Sage.png","Yes"
"Floating Poppies — Tote Bag","Poppies drifting across a pale field — loose, graphic, free. Stine Weirsøe Flamant's Procreate botanical work.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Floating%20Poppies.png","Yes"
"Night Poppies — Tote Bag","Poppies after dark — deep tones, quiet drama. Stine Weirsøe Flamant's digital botanical work.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Night%20Poppies.png","Yes"
"Poppy Field — Tote Bag","A whole field of poppies — Stine Weirsøe Flamant's loose, expressive digital interpretation of a classic subject.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Poppy%20Field.png","Yes"
"Forget-Me-Not — Tote Bag","The small blue flower rendered in bold digital stroke — tender subject, graphic treatment. Stine Weirsøe Flamant.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Forget-Me-Not.png","Yes"
"Colour Exploration I — Tote Bag","First in a series of pure colour studies — Stine Weirsøe Flamant working through a botanical palette in Procreate.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%201.png","Yes"
"Colour Exploration II — Tote Bag","Second colour study from Stine Weirsøe Flamant's botanical Procreate series — layered, lush, experimental.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%202.png","Yes"
"Colour Exploration III — Tote Bag","Third colour study from Stine Weirsøe Flamant's botanical Procreate series.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%203.png","Yes"
"Style Exploration — Tote Bag","An exploratory Procreate work by Stine Weirsøe Flamant — loose mark-making and colour testing from the studio.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Style_Exploration.png","Yes"
"Sleeping Cat — Tote Bag","A cat, entirely at rest — soft digital lines, warm palette. Stine Weirsøe Flamant's tender Procreate portrait of feline stillness.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Sleeping%20Cat.png","Yes"
"Two Cats — Tote Bag","Two cats — one frame, twice the personality. Digital Procreate work by Stine Weirsøe Flamant.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Two%20Cats%20transparent.png","Yes"
"Zebra — Tote Bag","A zebra study in bold graphic lines — pattern meeting animal form. Stine Weirsøe Flamant.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Zebra.jpg","Yes"
"Elephant — Green — Tote Bag","Graphic elephant illustration in forest green — part of Stine Weirsøe Flamant's elephant series. Bold, warm, and full of character.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Green%20transparent.png","Yes"
"Elephant — Yellow — Tote Bag","Elephant in sunny yellow — Stine Weirsøe Flamant's cheerful illustration series in landscape format.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Yellow%20transparent.png","Yes"
"Elephant — Lilac — Tote Bag","A dreamy lilac elephant — Stine Weirsøe Flamant's graphic illustration series at its most gentle.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Lilac%20transparent.png","Yes"
"Elephant — Red — Tote Bag","Bold red elephant — the warmest, most assertive piece in Stine Weirsøe Flamant's elephant illustration series.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Red%20transparent.png","Yes"
"Tourism — I — Tote Bag","First in the Tourism series — landscape photography by Stine Weirsøe Flamant, printed on archival paper. Travel reduced to its essential image.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20I.jpg","Yes"
"Tourism — II — Tote Bag","Second in the Tourism series by Stine Weirsøe Flamant. Landscape photography printed on fine art paper.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20II.jpg","Yes"
"Tourism — III — Tote Bag","Third Tourism photograph by Stine Weirsøe Flamant — quiet observation of place and light.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20III.jpg","Yes"
"Tourism — IV — Tote Bag","Fourth and final piece in the Tourism series by Stine Weirsøe Flamant. Landscape, light, stillness.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20IV.jpg","Yes"
"Blue Flower on Green Wood — Tote Bag","A single blue flower against textured green wood — Stine Weirsøe Flamant's close attention to the ordinary made extraordinary.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Blue%20Flower%20on%20Green%20Wood.png","Yes"
"Dead Flowers — Tote Bag","Dried flowers, still beautiful — Stine Weirsøe Flamant's photograph of decay and persistence. Quiet still life.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Dead%20Flowers.png","Yes"
"Flowers on Linen — Tote Bag","Flowers arranged on raw linen — soft, Nordic, considered. Photography by Stine Weirsøe Flamant.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Flowers%20on%20Linen.png","Yes"
"No Ordinary Stone — Tote Bag","A stone that refuses to be unremarkable — Stine Weirsøe Flamant's photographic eye finds form and colour in the overlooked.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/No%20Ordinary%20Stone.png","Yes"
"On the Light Table — Tote Bag","Objects on a light table — transparency, glow, and the quiet curiosity of Stine Weirsøe Flamant's studio photography.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/On%20the%20Light%20Table.png","Yes"
"Purple Flower — Tote Bag","A purple flower, close — Stine Weirsøe Flamant's photograph at the edge of abstraction. Colour first, subject second.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Purple%20Flower.png","Yes"
"Red and Green Moss — Tote Bag","Moss in two colours — Stine Weirsøe Flamant's nature photography, finding graphic composition in organic texture.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Red%20and%20Green%20Moss.png","Yes"
"Vase on Stool — Tote Bag","Still life with a vase on a stool — classic subject, contemporary eye. Photography by Stine Weirsøe Flamant.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Vase%20on%20Stool.png","Yes"
"Taped Objects — Tote Bag","A collection of everyday objects, taped and arranged — Stine Weirsøe Flamant's playful still life photography.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Taped%20Objects.png","Yes"
"Purple Sun — Tote Bag","Hand-tufted sun in deep purple — Stine Weirsøe Flamant's textile art photographed as a fine art print. Original wall piece.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Purple%20Sun.jpg","Yes"
"Candy I — Tote Bag","Candy-coloured tufted textile work by Stine Weirsøe Flamant — joyful, handmade, printed as a high-quality art print.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Candy%20I.jpg","Yes"
"Orange Sun — Tote Bag","A tufted sun in warm orange — Stine Weirsøe Flamant's handmade textile art documented as a fine art print.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Orange%20Sun.jpg","Yes"
"Rainbow II — Tote Bag","Second rainbow tufting — Stine Weirsøe Flamant's hand-tufted textile arch in full spectrum colour.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Rainbow%20II.png","Yes"
"Round Earth — Tote Bag","A tufted round earth — Stine Weirsøe Flamant's circular textile form, printed as a fine art photograph of the original work.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Round%20Earth.jpg","Yes"
"Floral Thing — Tote Bag","A tufted floral textile piece by Stine Weirsøe Flamant — small format, dense texture, handmade.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Floral%20Thing.jpg","Yes"
"Sitspot Large — Tote Bag","Large tufted sitting spot by Stine Weirsøe Flamant — a functional textile object photographed as art.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Sitspot%20Large.png","Yes"
"Elsk — Tote Bag","""Love"" in Danish — tufted text work by Stine Weirsøe Flamant. One word, handmade, on the wall.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Elsk.png","Yes"
"Geometric Garden — Tote Bag","Garden forms reduced to geometry — Stine Weirsøe Flamant's Procreate work where botanical meets minimal.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Geometric%20Garden.png","Yes"
"Sommerby — Tote Bag","Inspired by Sommerby — Stine Weirsøe Flamant's digital work capturing the atmosphere of a Danish summer place.","bag_product_bsc_tote-bag_bqa_prm_bsi_std-t_bco_natural_bpr_4-4","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Sommerby.png","Yes"
