"Product Title","Product Description","Product UID","Print File URL","Should Publish Images?"
"Solar Face — Mug","A face turned toward the sun — radiating warmth and bold colour. Procreate digital art by Stine Weirsøe Flamant.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Solar%20Face.png","Yes"
"Sri Lanka Masks — Mug","Inspired by Sri Lankan ceremonial masks, this painting captures their vivid theatricality. Oil on board by Stine Weirsøe Flamant.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/masks/Sri%20Lanka%20Masks.jpg","Yes"
"Sea Monsters — Steel — Mug","Playful sea creatures in a cool steel palette. Part of Stine Weirsøe Flamant's Sea Monsters digital series — strange, charming, deeply original.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Steel.png","Yes"
"Sea Monsters — Blue — Mug","Sea Monsters in deep ocean blue — Stine Weirsøe Flamant's quirky underwater world in landscape format.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Blue.png","Yes"
"Sea Monsters — Gold — Mug","Sea Monsters in warm gold — the same beloved creatures in a richer, more celebratory palette. Stine Weirsøe Flamant.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Gold.png","Yes"
"Sea Monsters — Cream — Mug","A quieter, cream-toned take on the Sea Monsters series. Soft and elegant — Stine Weirsøe Flamant.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Sea%20Monsters%20%E2%80%94%20Cream.png","Yes"
"Monsters — Pattern — Mug","The full monster pattern — a repeat print built from Stine Weirsøe Flamant's creature drawings. Playful, dense, and endlessly surprising.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Monsters%20%E2%80%94%20Pattern.png","Yes"
"Kaninskoven — Mug","Rabbit forest — a tile pattern of dense woodland populated by small animals. Stine Weirsøe Flamant's intricate repeat print design.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/patterns/Kaninskoven.png","Yes"
"Botanical — Noir — Mug","Dark botanical composition with a rich, moody palette. Stine Weirsøe Flamant's digital exploration of plant forms and layered colour.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Botanical%20%E2%80%94%20Noir.png","Yes"
"Botanical — Blanc — Mug","A lighter, airy botanical composition — soft forms and summer colours. Procreate digital work by Stine Weirsøe Flamant.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Botanical%20%E2%80%94%20Blanc.png","Yes"
"Garden — Cream — Mug","A garden in cream tones — delicate flowers and loose botanical forms. Part of Stine Weirsøe Flamant's Garden series.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Cream.png","Yes"
"Garden — Sky — Mug","Garden compositions set against an open sky blue. Stine Weirsøe Flamant's botanical Procreate series.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Sky.png","Yes"
"Garden — Lavender — Mug","Botanical forms in soft lavender — the Garden series by Stine Weirsøe Flamant in its most meditative mood.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Lavender.png","Yes"
"Garden — Sage — Mug","Garden in sage green — earthy, quiet, grounded. Part of Stine Weirsøe Flamant's four-season Garden series.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Garden%20%E2%80%94%20Sage.png","Yes"
"Floating Poppies — Mug","Poppies drifting across a pale field — loose, graphic, free. Stine Weirsøe Flamant's Procreate botanical work.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Floating%20Poppies.png","Yes"
"Night Poppies — Mug","Poppies after dark — deep tones, quiet drama. Stine Weirsøe Flamant's digital botanical work.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Night%20Poppies.png","Yes"
"Poppy Field — Mug","A whole field of poppies — Stine Weirsøe Flamant's loose, expressive digital interpretation of a classic subject.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Poppy%20Field.png","Yes"
"Forget-Me-Not — Mug","The small blue flower rendered in bold digital stroke — tender subject, graphic treatment. Stine Weirsøe Flamant.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Forget-Me-Not.png","Yes"
"Colour Exploration I — Mug","First in a series of pure colour studies — Stine Weirsøe Flamant working through a botanical palette in Procreate.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%201.png","Yes"
"Colour Exploration II — Mug","Second colour study from Stine Weirsøe Flamant's botanical Procreate series — layered, lush, experimental.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%202.png","Yes"
"Colour Exploration III — Mug","Third colour study from Stine Weirsøe Flamant's botanical Procreate series.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Colour_Exploration%203.png","Yes"
"Style Exploration — Mug","An exploratory Procreate work by Stine Weirsøe Flamant — loose mark-making and colour testing from the studio.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/botanical/Style_Exploration.png","Yes"
"Sleeping Cat — Mug","A cat, entirely at rest — soft digital lines, warm palette. Stine Weirsøe Flamant's tender Procreate portrait of feline stillness.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Sleeping%20Cat.png","Yes"
"Two Cats — Mug","Two cats — one frame, twice the personality. Digital Procreate work by Stine Weirsøe Flamant.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Two%20Cats%20transparent.png","Yes"
"Zebra — Mug","A zebra study in bold graphic lines — pattern meeting animal form. Stine Weirsøe Flamant.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/animals/Zebra.jpg","Yes"
"Elephant — Green — Mug","Graphic elephant illustration in forest green — part of Stine Weirsøe Flamant's elephant series. Bold, warm, and full of character.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Green%20transparent.png","Yes"
"Elephant — Yellow — Mug","Elephant in sunny yellow — Stine Weirsøe Flamant's cheerful illustration series in landscape format.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Yellow%20transparent.png","Yes"
"Elephant — Lilac — Mug","A dreamy lilac elephant — Stine Weirsøe Flamant's graphic illustration series at its most gentle.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Lilac%20transparent.png","Yes"
"Elephant — Red — Mug","Bold red elephant — the warmest, most assertive piece in Stine Weirsøe Flamant's elephant illustration series.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/elephants/Elephant%20%E2%80%94%20Red%20transparent.png","Yes"
"Tourism — I — Mug","First in the Tourism series — landscape photography by Stine Weirsøe Flamant, printed on archival paper. Travel reduced to its essential image.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20I.jpg","Yes"
"Tourism — II — Mug","Second in the Tourism series by Stine Weirsøe Flamant. Landscape photography printed on fine art paper.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20II.jpg","Yes"
"Tourism — III — Mug","Third Tourism photograph by Stine Weirsøe Flamant — quiet observation of place and light.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20III.jpg","Yes"
"Tourism — IV — Mug","Fourth and final piece in the Tourism series by Stine Weirsøe Flamant. Landscape, light, stillness.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tourism/Tourism%20%E2%80%94%20IV.jpg","Yes"
"Blue Flower on Green Wood — Mug","A single blue flower against textured green wood — Stine Weirsøe Flamant's close attention to the ordinary made extraordinary.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Blue%20Flower%20on%20Green%20Wood.png","Yes"
"Dead Flowers — Mug","Dried flowers, still beautiful — Stine Weirsøe Flamant's photograph of decay and persistence. Quiet still life.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Dead%20Flowers.png","Yes"
"Flowers on Linen — Mug","Flowers arranged on raw linen — soft, Nordic, considered. Photography by Stine Weirsøe Flamant.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Flowers%20on%20Linen.png","Yes"
"No Ordinary Stone — Mug","A stone that refuses to be unremarkable — Stine Weirsøe Flamant's photographic eye finds form and colour in the overlooked.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/No%20Ordinary%20Stone.png","Yes"
"On the Light Table — Mug","Objects on a light table — transparency, glow, and the quiet curiosity of Stine Weirsøe Flamant's studio photography.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/On%20the%20Light%20Table.png","Yes"
"Purple Flower — Mug","A purple flower, close — Stine Weirsøe Flamant's photograph at the edge of abstraction. Colour first, subject second.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Purple%20Flower.png","Yes"
"Red and Green Moss — Mug","Moss in two colours — Stine Weirsøe Flamant's nature photography, finding graphic composition in organic texture.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Red%20and%20Green%20Moss.png","Yes"
"Vase on Stool — Mug","Still life with a vase on a stool — classic subject, contemporary eye. Photography by Stine Weirsøe Flamant.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/flowers/Vase%20on%20Stool.png","Yes"
"Taped Objects — Mug","A collection of everyday objects, taped and arranged — Stine Weirsøe Flamant's playful still life photography.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Taped%20Objects.png","Yes"
"Purple Sun — Mug","Hand-tufted sun in deep purple — Stine Weirsøe Flamant's textile art photographed as a fine art print. Original wall piece.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Purple%20Sun.jpg","Yes"
"Candy I — Mug","Candy-coloured tufted textile work by Stine Weirsøe Flamant — joyful, handmade, printed as a high-quality art print.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Candy%20I.jpg","Yes"
"Orange Sun — Mug","A tufted sun in warm orange — Stine Weirsøe Flamant's handmade textile art documented as a fine art print.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Orange%20Sun.jpg","Yes"
"Rainbow II — Mug","Second rainbow tufting — Stine Weirsøe Flamant's hand-tufted textile arch in full spectrum colour.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Rainbow%20II.png","Yes"
"Round Earth — Mug","A tufted round earth — Stine Weirsøe Flamant's circular textile form, printed as a fine art photograph of the original work.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Round%20Earth.jpg","Yes"
"Floral Thing — Mug","A tufted floral textile piece by Stine Weirsøe Flamant — small format, dense texture, handmade.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Floral%20Thing.jpg","Yes"
"Sitspot Large — Mug","Large tufted sitting spot by Stine Weirsøe Flamant — a functional textile object photographed as art.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Sitspot%20Large.png","Yes"
"Elsk — Mug","""Love"" in Danish — tufted text work by Stine Weirsøe Flamant. One word, handmade, on the wall.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/tufting/Elsk.png","Yes"
"Geometric Garden — Mug","Garden forms reduced to geometry — Stine Weirsøe Flamant's Procreate work where botanical meets minimal.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Geometric%20Garden.png","Yes"
"Sommerby — Mug","Inspired by Sommerby — Stine Weirsøe Flamant's digital work capturing the atmosphere of a Danish summer place.","mug_product_msz_11-oz_mmat_ceramic-white_cl_4-0","https://raw.githubusercontent.com/flamant-studio/dayindayin/main/DayInDayIn%20Images/various/Sommerby.png","Yes"
